book,house,character,text
Sorcerer_Stone,Gryffindor,Movie_Oliver, That's all right. I felt the same way before my first game.
Sorcerer_Stone,Gryffindor,Movie_Oliver," Er, I don't really remember. I took a bludger to the head 2 minutes in. Woke up in the hospital a week later."
Sorcerer_Stone,Ravenclaw,Movie_Ollivander," I wondered when I'd be seeing you, Mr. Potter. It seems only yesterday that your mother and father were in here buying their first wands. {Picks a wand} Ah. Here we are. {Harry holds it but just stands} Well, give it a wave."
Sorcerer_Stone,Ravenclaw,Movie_Ollivander," Apparently not. {Gets another wand.} Perhaps this. {Harry waves at a vase, which blows apart.} No, no, definitely not! No matter...{gets a wand} I wonder. {Hands wand to Harry. Harry glows under it.} Curious, very curious."
Sorcerer_Stone,Ravenclaw,Movie_Ollivander," I remember every wand I've ever sold, Mr. Potter. It just so happens that the phoenix, whose tail feather resides in your wand gave one other feather, just one. It is curious that you should be destined for this wand when its brother gave you that scar. {Points to scar}"
Sorcerer_Stone,Ravenclaw,Movie_Ollivander," Oh, we do not speak his name. The wand chooses the wizard, Mr. Potter. It's not always clear why, but I think it is clear that we can expect great things from you. After all, He-Who-Must-Not-Be-Named did great things...terrible, yes, but great. {Hands Harry his wand.}"
Sorcerer_Stone,Gryffindor,Movie_Percy," Oh, that's Professor Snape, head of Slytherin house."
Sorcerer_Stone,Gryffindor,Movie_Percy, Potions. But everyone knows it's the Dark Arts he fancies. He's been after Quirrells job for years.
Sorcerer_Stone,Gryffindor,Movie_Percy," Hello, Sir Nicholas. Have a nice summer?"
Sorcerer_Stone,Gryffindor,Movie_Percy," Gryffindors, follow me please. Keep up. Thank you."
Sorcerer_Stone,Gryffindor,Movie_Percy," This is the most direct path to the dormitories. Oh, and keep an eye on the staircases...they like to change."
Sorcerer_Stone,Gryffindor,Movie_Percy," Keep up, please, and follow me. Quickly now, come on. Come on. {They begin walking up the stairs}"
Sorcerer_Stone,Gryffindor,Movie_Percy," Caput Draconis. {The woman nods and the painting opens to reveal a gape in the wall.} Follow me, everyone. Keep up, quickly, come on."
Sorcerer_Stone,Gryffindor,Movie_Percy," {Inside common room} Gather 'round here. Welcome to the Gryffindor Common Room. Boys' dormitories, upstairs and down to your left. Girls, the same on your right. You'll find that your belongings have already been brought up."
Sorcerer_Stone,Gryffindor,Movie_Percy, Gryffindors...keep up please. And stay alert!
Sorcerer_Stone,No Entry,Movie_Petunia, Up. Get up. {Knocks} {sighs} Now! {Smacks door of closet which is the boys bedroom}
Sorcerer_Stone,No Entry,Movie_Petunia," Oh, here he comes, the birthday boy!"
Sorcerer_Stone,No Entry,Movie_Petunia," Why don't you just cook the breakfast, and try not to burn anything."
Sorcerer_Stone,No Entry,Movie_Petunia, I want everything to be perfect for my Dudley's special day.
Sorcerer_Stone,No Entry,Movie_Petunia," Oh, now, now, now. This is what we're going to do, is that when we go out we're going to buy you two new presents! How's that, Pumpkin?"
Sorcerer_Stone,No Entry,Movie_Petunia, This will be a lovely day at the zoo. I'm really looking forward to it.
Sorcerer_Stone,No Entry,Movie_Petunia, {Sees him} AHH!
Sorcerer_Stone,No Entry,Movie_Petunia, My darling boy! How did you get in there?!
Sorcerer_Stone,No Entry,Movie_Petunia, It's all right. It's all right.
Sorcerer_Stone,No Entry,Movie_Petunia," Have a lovely day at the office, dear."
Sorcerer_Stone,No Entry,Movie_Petunia, Ooh.
Sorcerer_Stone,No Entry,Movie_Petunia," Of course we knew. How could you not be? My perfect sister being who she was. Oh, my mother and father were so proud the day she got her letter. We have a witch in the family. Isn't it wonderful? I was the only one to see her for what she was. A freak! And then she met that Potter, and then she had you, and I knew you'd be just the same, just as strange, just as ... abnormal. And then, if you please, she went and got herself blown up! And we got landed with you."
Sorcerer_Stone,No Entry,Movie_Petunia, We had to tell him something.
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, Harry P-potter. C-can't tell you how pleased I am to meet you.
Sorcerer_Stone,Hufflepuff,Movie_Quirrell," F-fearfully fascinating subject. N-not that you need it, e-eh, Potter? Heheh."
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, An iguana s-such as this is {McGonagall approaches the class and stops Harry You wait here.} an essential in-gredient
Sorcerer_Stone,Hufflepuff,Movie_Quirrell," Oh. Y-yes, of course. {a boy, OLIVER WOOD, gets up to leave and Quirrell continues.} And the vampire b-bat...{eerie roar.}"
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, TROLL! IN THE DUNGEON! T-TROOLLL IN THE DUNGEON!! {stops and there is utter silence.} Thought you ought to know. {falls over in a dead faint.}
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, Perhaps you ought to go...M-might wake up...heh. {Exit Ron and Harry and Hermione.} {Troll roars.} Ahh! Hehe....
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, Severus...I-I thought...
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, W-what do you m-mean?
Sorcerer_Stone,Hufflepuff,Movie_Quirrell," Yes. He does seem the type, doesn't he? Next to me, who would suspect, ""p-p-poor s-stuttering Professor Quirrell?"""
Sorcerer_Stone,Hufflepuff,Movie_Quirrell," No, dear boy. I tried to kill you! And trust me, if Snape's cloak hadn't caught fire and broken my eye contact, I would have succeeded. Even with Snape muttering his little counter-curse."
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, I knew you were a danger right from the off. Especially after Halloween.
Sorcerer_Stone,Hufflepuff,Movie_Quirrell," Very good Potter, yes. Snape, unfortunately, wasn't fooled. While everyone else was running to the dungeon, he went to the 3rd floor to head me off. He, of course, never trusted me again. He rarely left me alone. {Quirrell turns back to the mirror and Harry's scar hurts.} But he doesn't understand. I'm never alone. Never. Now...what does this mirror do? I see what I desire. I see myself holding the stone. But how do I get it?"
Sorcerer_Stone,Hufflepuff,Movie_Quirrell," Come here, Potter, now!"
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, Tell me. What do you see?
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, What is it?! What do you see?!
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, Tell the truth! What do you see?!
Sorcerer_Stone,Hufflepuff,Movie_Quirrell," Master, you are not strong enough."
Sorcerer_Stone,Hufflepuff,Movie_Quirrell, Ahh! Ahh! {backs up. His hand is crumbling into a mountain of black ash.} What is this magic? {hand dissipates.}
Sorcerer_Stone,Hufflepuff,Movie_Quirrell," {Walks forward, but Harry puts both hands on his face.} Ahhhhhhhhhh!"
Sorcerer_Stone,Gryffindor,Movie_Ron," Excuse me, do you mind? Everywhere else is full."
Sorcerer_Stone,Gryffindor,Movie_Ron," {sits across from Harry} I'm Ron, by the way. Ron Weasley."
Sorcerer_Stone,Gryffindor,Movie_Ron," So-so it's true?! I mean, do you really have the...the..."
Sorcerer_Stone,Gryffindor,Movie_Ron, {whispers} Scar...?
Sorcerer_Stone,Gryffindor,Movie_Ron, Wicked.
Sorcerer_Stone,Gryffindor,Movie_Ron," {Holds up mushed sandwiches} No, thanks, I'm all set. {smacks lips.}"
Sorcerer_Stone,Gryffindor,Movie_Ron, Whoa!
Sorcerer_Stone,Gryffindor,Movie_Ron," They mean every flavour! There's chocolate and peppermint, and there's also spinach, liver and tripe. George sweared he got a bogey-flavoured one once!"
Sorcerer_Stone,Gryffindor,Movie_Ron," It's only a spell. Besides, it's the cards you want. Each pack's got a famous witch or wizard. I got about 500 meself."
Sorcerer_Stone,Gryffindor,Movie_Ron," Oh, that's rotten luck. They've only got one good jump in them to begin with."
Sorcerer_Stone,Gryffindor,Movie_Ron, I got about 6 of him.
Sorcerer_Stone,Gryffindor,Movie_Ron," Well, you can't expect him to hang around all day, can you? {Scabbers squeaks} This is Scabbers, by the way, pitiful, isn't he?"
Sorcerer_Stone,Gryffindor,Movie_Ron, Fred gave me a spell as to turn him yellow. Want to see?
Sorcerer_Stone,Gryffindor,Movie_Ron, {clears throat} Ahem. Sun-
Sorcerer_Stone,Gryffindor,Movie_Ron, No.
Sorcerer_Stone,Gryffindor,Movie_Ron," Aghhhemm. Sunshine, daises, butter mellow, turn this stupid fat rat yellow!"
Sorcerer_Stone,Gryffindor,Movie_Ron, {full mouth} I'm...Ron Weasley.
Sorcerer_Stone,Gryffindor,Movie_Ron, Whoaa!
Sorcerer_Stone,Gryffindor,Movie_Ron, Wicked.
Sorcerer_Stone,Gryffindor,Movie_Ron," Mental that one, I'm telling you."
Sorcerer_Stone,Gryffindor,Movie_Ron, There isn't a witch or wizard who went bad who wasnt in Slytherin.
Sorcerer_Stone,Gryffindor,Movie_Ron," Harry, what is it?"
Sorcerer_Stone,Gryffindor,Movie_Ron, {Sighs}
Sorcerer_Stone,Gryffindor,Movie_Ron, Ahh!
Sorcerer_Stone,Gryffindor,Movie_Ron," Hey, I know you! You're Nearly Headless Nick!"
Sorcerer_Stone,Gryffindor,Movie_Ron, Ahh!
Sorcerer_Stone,Gryffindor,Movie_Ron," Look at that one, Harry!"
Sorcerer_Stone,Gryffindor,Movie_Ron," Whew, amazing, can you imagine the look on old McGonagall's face if we were late?"
Sorcerer_Stone,Gryffindor,Movie_Ron, That was bloody brilliant.
Sorcerer_Stone,Gryffindor,Movie_Ron," Turn it into rum. Actually managed a weak tea yesterday, before..."
Sorcerer_Stone,Gryffindor,Movie_Ron, Ah. Mail's here!
Sorcerer_Stone,Gryffindor,Movie_Ron," Up!! {His broom flies up and conks him on the nose} Ow! {Harry laughs} Shut up, Harry. {laughs}"
Sorcerer_Stone,Gryffindor,Movie_Ron, Seeker? But first years never make their house teams! You must be the youngest Quidditch player in
Sorcerer_Stone,Gryffindor,Movie_Ron," Fred and George are on the team, too. Beaters."
Sorcerer_Stone,Gryffindor,Movie_Ron," Oh, go on, Harry, Quidditch is great. Best game there is! And you'll be great, too! {Hermione jumps up from her work and comes to join them.}"
Sorcerer_Stone,Gryffindor,Movie_Ron," Whoa. Harry, you never told me your father was a Seeker, too."
Sorcerer_Stone,Gryffindor,Movie_Ron," I'm telling you, it's spooky. She knows more about you than you do."
Sorcerer_Stone,Gryffindor,Movie_Ron, Ahh!
Sorcerer_Stone,Gryffindor,Movie_Ron," Before the staircase moves again. {They all open a door and walk into a spooky, dark room.}"
Sorcerer_Stone,Gryffindor,Movie_Ron, It's Filch's cat!
Sorcerer_Stone,Gryffindor,Movie_Ron," That's it, we're done for!"
Sorcerer_Stone,Gryffindor,Movie_Ron, Alohomora?
Sorcerer_Stone,Gryffindor,Movie_Ron, Probably thinks this door's locked.
Sorcerer_Stone,Gryffindor,Movie_Ron, What do they think they're doing?? Keeping a thing like that locked up in a school.
Sorcerer_Stone,Gryffindor,Movie_Ron," I wasn't looking at its feet! I was a bit preoccupied with its heads. Or maybe you didn't notice, there were three! {they begin to climb the stairs to the dorms.}"
Sorcerer_Stone,Gryffindor,Movie_Ron, She needs to sort out her priorities!
Sorcerer_Stone,Gryffindor,Movie_Ron, Wingardrium Leviosar. {whacks with wand numerous times.}
Sorcerer_Stone,Gryffindor,Movie_Ron," You do it then if you're so clever. Go on, go on."
Sorcerer_Stone,Gryffindor,Movie_Ron," It's Leviosa, not Leviosar. Honestly, she's a nightmare. No wonder she hasn't got any friends!"
Sorcerer_Stone,Gryffindor,Movie_Ron," Not by itself. Trolls are really stupid. Probably people playing jokes. {Suddenly, Harry stops and pulls Ron aside.} What?"
Sorcerer_Stone,Gryffindor,Movie_Ron," Hey, pea brain! {Ron throws wood and hits the troll on the head. Hermione escapes from the stalls to under a sink, but the troll sees her and goes to smash her. It cracks the sink and barely misses Hermione. Harry cringes.}"
Sorcerer_Stone,Gryffindor,Movie_Ron, Ew.
Sorcerer_Stone,Gryffindor,Movie_Ron, What? {swipe}
Sorcerer_Stone,Gryffindor,Movie_Ron," Wingardium Leviosa! {flick. The club is lifted out of the troll's hand and hovers above its head. The troll looks up, confused, just as the club comes crashing back down. (Ron Cool.) It hits the troll's head and the troll wavers, then drops Harry, who crawls away, and comes crashing down, hard."
Sorcerer_Stone,Gryffindor,Movie_Ron," Take a bit of toast, mate, go on."
Sorcerer_Stone,Gryffindor,Movie_Ron, Let's open it.
Sorcerer_Stone,Gryffindor,Movie_Ron," Thats not just any broomstick, Harry. It's a Nimbus 2000!"
Sorcerer_Stone,Gryffindor,Movie_Ron, Jinxing the broom? What do we do?
Sorcerer_Stone,Gryffindor,Movie_Ron," Come on, Hermione!"
Sorcerer_Stone,Gryffindor,Movie_Ron, Go!
Sorcerer_Stone,Gryffindor,Movie_Ron, Fluffy?
Sorcerer_Stone,Gryffindor,Movie_Ron, Queen to E-5.
Sorcerer_Stone,Gryffindor,Movie_Ron, That's wizard's chess. I see you've packed.
Sorcerer_Stone,Gryffindor,Movie_Ron," Change of plans. My parents decided to go to Romania to visit my brother, Charlie. He's studying dragons there!"
Sorcerer_Stone,Gryffindor,Movie_Ron, We've looked a hundred times!
Sorcerer_Stone,Gryffindor,Movie_Ron, I think we've had a bad influence on her.
Sorcerer_Stone,Gryffindor,Movie_Ron," {calling from downstairs} Harry, wake up! Come on Harry, wake up!"
Sorcerer_Stone,Gryffindor,Movie_Ron," Happy Christmas, Harry."
Sorcerer_Stone,Gryffindor,Movie_Ron," Oh, Mum made it for me. Looks like you've got one too!"
Sorcerer_Stone,Gryffindor,Movie_Ron, Yeah!
Sorcerer_Stone,Gryffindor,Movie_Ron, There they are. {Ron sits on a couch arm and eats jelly beans as Harry picks up a silver wrapped package. Harry takes out the card.}
Sorcerer_Stone,Gryffindor,Movie_Ron, What is it?
Sorcerer_Stone,Gryffindor,Movie_Ron," Well, let's see then. Put it on."
Sorcerer_Stone,Gryffindor,Movie_Ron, Whoa!
Sorcerer_Stone,Gryffindor,Movie_Ron, I know what that is! That's an invisibility cloak!
Sorcerer_Stone,Gryffindor,Movie_Ron, {gets up} They're really rare. I wonder who gave it to you.
Sorcerer_Stone,Gryffindor,Movie_Ron, Why?
Sorcerer_Stone,Gryffindor,Movie_Ron, I only see me.
Sorcerer_Stone,Gryffindor,Movie_Ron," That's me! Only, I'm head boy...and I'm holding the Quidditch cup! And bloody hell, I'm Quidditch Captain too! I look good. Harry, do you think this mirror shows the future?"
Sorcerer_Stone,Gryffindor,Movie_Ron, This is light?
Sorcerer_Stone,Gryffindor,Movie_Ron, Immortal?
Sorcerer_Stone,Gryffindor,Movie_Ron, I know what it means!
Sorcerer_Stone,Gryffindor,Movie_Ron," I know what that is! But Hagrid, how did you get one?"
Sorcerer_Stone,Gryffindor,Movie_Ron, That's not just a dragon. That's a Norwegian Ridgeback! My brother Charlie works with these in Romania.
Sorcerer_Stone,Gryffindor,Movie_Ron, {laughs}
Sorcerer_Stone,Gryffindor,Movie_Ron," It's crazy. And worse, Malfoy knows."
Sorcerer_Stone,Gryffindor,Movie_Ron, It's bad.
Sorcerer_Stone,Gryffindor,Movie_Ron, {weakly} Okay.
Sorcerer_Stone,Gryffindor,Movie_Ron," But if he comes back, you don't think he'll try to kill you, do you?"
Sorcerer_Stone,Gryffindor,Movie_Ron," {Gulp} And to think, I've been worrying about my Potions final!"
Sorcerer_Stone,Gryffindor,Movie_Ron," Speak for yourself. All right there, Harry?"
Sorcerer_Stone,Gryffindor,Movie_Ron, Perhaps you should see the nurse.
Sorcerer_Stone,Gryffindor,Movie_Ron," Trevor shh! Go, you shouldn't be here!"
Sorcerer_Stone,Gryffindor,Movie_Ron," {Gulp} You're a little scary sometimes...you know that? Brilliant, but scary."
Sorcerer_Stone,Gryffindor,Movie_Ron," It's for your own good, you know. {Exit.}"
Sorcerer_Stone,Gryffindor,Movie_Ron, Sorry. {A flame lights. Hermione draws out her wand and points it at the door.}
Sorcerer_Stone,Gryffindor,Movie_Ron," Wait a minute...he's....{a blow of air, and the cape flutters off them.} Sleeping."
Sorcerer_Stone,Gryffindor,Movie_Ron, Uh. It's got horrible breath!
Sorcerer_Stone,Gryffindor,Movie_Ron, What?!
Sorcerer_Stone,Gryffindor,Movie_Ron," Ew! Yuck! Ugh. {All three kids look up and see Fluffy standing there. Fluffy barks and growls, thrashing. It breaks the harp and dives at the three.}"
Sorcerer_Stone,Gryffindor,Movie_Ron," Ahh! {gasps as he lands on some mushy black ropelike vines.} Whoa. Lucky this plant-thing is here, really."
Sorcerer_Stone,Gryffindor,Movie_Ron," Kill us faster?! Oh, now I can relax!"
Sorcerer_Stone,Gryffindor,Movie_Ron, Now what are we gonna do?!
Sorcerer_Stone,Gryffindor,Movie_Ron, Ahh! Harry!
Sorcerer_Stone,Gryffindor,Movie_Ron, Harry!
Sorcerer_Stone,Gryffindor,Movie_Ron, Help!
Sorcerer_Stone,Gryffindor,Movie_Ron, Help! Help me!
Sorcerer_Stone,Gryffindor,Movie_Ron, Ahhh!
Sorcerer_Stone,Gryffindor,Movie_Ron, Yeah.
Sorcerer_Stone,Gryffindor,Movie_Ron, {stands} Whew. Lucky we didn't panic!
Sorcerer_Stone,Gryffindor,Movie_Ron," {rattles lock.} Alohomora! {Shrugs} Well, it was worth a try."
Sorcerer_Stone,Gryffindor,Movie_Ron, We're looking for a big old fashioned one. Probably rusty like the handle.
Sorcerer_Stone,Gryffindor,Movie_Ron," Oh, go on, Harry! If Snape can catch it on that old broomstick, you can! You're the youngest seeker in a century!"
Sorcerer_Stone,Gryffindor,Movie_Ron, This complicates things a bit!
Sorcerer_Stone,Gryffindor,Movie_Ron, Hurry up!
Sorcerer_Stone,Gryffindor,Movie_Ron," This is no graveyard. {sighs} It's a chessboard. {Walks out onto the marble board and flames light, illuminating the board and GIANT players. Harry and Hermione come up with him.}"
Sorcerer_Stone,Gryffindor,Movie_Ron," It's obvious, isn't it? We've got to play our way across the room. All right. Harry, you take the Bishop's square. Hermione, you'll be the Queen's side castle. As for me, I'll be a knight. {They all take their places.}"
Sorcerer_Stone,Gryffindor,Movie_Ron," {aboard a horse.} Well, white moves first, and then...we play. {A pawn on the other side moves forward. Ron studies the game.}"
Sorcerer_Stone,Gryffindor,Movie_Ron," You there! D-5! {A black pawn moves forward, diagonal to the white pawn. The white pawn raises its swords and smashes the black one. The three jump.} Yes, Hermione, I think this is going to be exactly like wizard's chess!"
Sorcerer_Stone,Gryffindor,Movie_Ron," Castle to E-4! Smash! Ron Pawn to C-3! Smash! Boom! The Queen turns, and smashes a piece! Harry, Ron and Hermione wince. The Queen turns again. Both Ron and Harry study the game."
Sorcerer_Stone,Gryffindor,Movie_Ron," You understand right, Harry. Once I make my move, the Queen will take me...then you'll be free to check the King."
Sorcerer_Stone,Gryffindor,Movie_Ron," {turns to face Hermione.} Do you want to stop Snape or not? Harry, it's you that has to go on. I know it. Not me, not Hermione, you. {Harry nods.} Knight...to H-3."
Sorcerer_Stone,Gryffindor,Movie_Ron, Check.
Sorcerer_Stone,Gryffindor,Movie_Ron, Ahhhh!
Sorcerer_Stone,Gryffindor,Movie_Ron, All right? You?
Sorcerer_Stone,Gryffindor,Movie_Seamus, I'm half and half. Me dad's a Muggle. Mam's a witch. Bit of a nasty shock for him when he found out.
Sorcerer_Stone,Gryffindor,Movie_Seamus," Eye of rabbit, harp string hum. Turn this water, into rum. {Looks in cup and shakes head.} Eye of rabbit, harp string hum..."
Sorcerer_Stone,Gryffindor,Movie_Seamus," Hey, look! Neville's got a Remembrall!"
Sorcerer_Stone,Gryffindor,Movie_Seamus," Wingard Levosa. Wingard Levosa. {Flitwick to Hermione Well done, dear.}"
Sorcerer_Stone,Gryffindor,Movie_Seamus, Neville! {Shakes his hand.}
Sorcerer_Stone,Slytherin,Movie_Snake, Thankssssssss.
Sorcerer_Stone,Slytherin,Movie_Snape," There will be no foolish wand waving or silly incantations in this class. As such, I don't expect many of you to enjoy the subtle science and exact art that is potion making. However, for those select few {looks at Draco, who smiles}, who possess the predisposition, I can teach you how to bewitch the mind and ensnare the senses. I can tell you how to bottle fame, brew glory and even put a stopper {Draco looks on} in death. {Draco raises his eyebrows.} {Snape sees Harry, writing this down, in, his view, not paying attention.} Then again, maybe some of you have come to Hogwarts in possession of abilities so formidable that you feel confidant enough to not...pay...attention."
Sorcerer_Stone,Slytherin,Movie_Snape," Mr. Potter. Our...new...celebrity. Tell me, what would I get if I added powdered root of asphodel to an infusion of wormwood? {Hermione's hand skyrockets. Harry shrugs.} You don't know? Well, let's try again. Where, Mr. Potter, would you look if I asked you to find me a bezoar? {Hermione's hand shoots up again.}"
Sorcerer_Stone,Slytherin,Movie_Snape, And what is the difference between Monkshood and Wolfbane?
Sorcerer_Stone,Slytherin,Movie_Snape," Pity. Clearly, fame isn't everything, is it, Mr. Potter?"
Sorcerer_Stone,Slytherin,Movie_Snape," Good luck today, Potter. Then again, now that you've proven yourself against a troll, a little game of Quidditch should be easy work for you...even if it is against Slytherin. {Leaves, limping.}"
Sorcerer_Stone,Slytherin,Movie_Snape," What? Oh! {knocks the man back, who falls into Quirrell, who then also falls. Snape bats out the fire and acts as though nothing happened. The broom stop bucking, and Harry climbs back on. The Slytherin seeker is after the Snitch. Harry takes off.}"
Sorcerer_Stone,Slytherin,Movie_Snape," You don't want me as your enemy, Quirrell."
Sorcerer_Stone,Slytherin,Movie_Snape," You know perfectly well what I mean. {Snape senses something. Harry stops breathing. Snape reaches out to grab something, but doesn't. He whips his finger back in front of Quirrell's face.} We'll have another chat soon...when you've had time to decide where your loyalties lie."
Sorcerer_Stone,Slytherin,Movie_Snape," Good afternoon. Now, what would three young Gryffindors such as yourselves be doing inside on a day like this?"
Sorcerer_Stone,Slytherin,Movie_Snape," You want to be careful. People will think you're {Harry glares madly at Snape, who looks shocked} up to something. {Exit.}"
Sorcerer_Stone,No Entry,Movie_Tom, Bless my soul. It's Harry Potter.
Sorcerer_Stone,No Entry,Movie_Vernon," Happy birthday, son."
Sorcerer_Stone,No Entry,Movie_Vernon," Hurry up! Bring my coffee, boy!"
Sorcerer_Stone,No Entry,Movie_Vernon, Thirty-six. Counted 'em myself.
Sorcerer_Stone,No Entry,Movie_Vernon," Yes, well, some of them are quite a bit bigger than last year!"
Sorcerer_Stone,No Entry,Movie_Vernon," I'm warning you now, boy. Any funny business, any at all, and you won't have any meals for a week. Get in."
Sorcerer_Stone,No Entry,Movie_Vernon, Move!
Sorcerer_Stone,No Entry,Movie_Vernon, What happened?
Sorcerer_Stone,No Entry,Movie_Vernon, {Scoffs and shoves Harry into the closet} There's no such thing as magic!
Sorcerer_Stone,No Entry,Movie_Vernon," Ah, Marge is ill. Ate a funny whelk."
Sorcerer_Stone,No Entry,Movie_Vernon, {Laughs} Yours? Who'd be writing to you?
Sorcerer_Stone,No Entry,Movie_Vernon, No more mail through this letterbox.
Sorcerer_Stone,No Entry,Movie_Vernon, Shoo! Go on!
Sorcerer_Stone,No Entry,Movie_Vernon," Fine day Sunday. In my opinion, best day of the week. Why is that, Dudley?"
Sorcerer_Stone,No Entry,Movie_Vernon," Go away, ahh!"
Sorcerer_Stone,No Entry,Movie_Vernon, Give me that! Give me that letter!
Sorcerer_Stone,No Entry,Movie_Vernon, Ahh!
Sorcerer_Stone,No Entry,Movie_Vernon, That's it! We're going away! Far away! Where they can't find us!
Sorcerer_Stone,No Entry,Movie_Vernon, Who's there? Ahh!
Sorcerer_Stone,No Entry,Movie_Vernon," I demand that you leave at once, Sir! You are breaking and entering!"
Sorcerer_Stone,No Entry,Movie_Vernon, Hell not be going! We swore when we took him in wed put an end to this rubbish!
Sorcerer_Stone,No Entry,Movie_Vernon, He'll not be going!
Sorcerer_Stone,No Entry,Movie_Vernon, I will not pay for some crackpot old fool to teach him magic tricks!
Sorcerer_Stone,Slytherin,Movie_Voldemort," Yes. You see what I have become? See what I must do to survive? Live off another. A mere parasite. Unicorn blood can sustain me, but it cannot give me a body of my own. But there is something that can. Something, that conveniently enough, lies in your pocket!"
Sorcerer_Stone,Slytherin,Movie_Voldemort, Stop him! {Quirrell snaps his fingers and fire erupts all around the room. Harry is stuck.} Don't be a fool! Why suffer a horrific death when you can join me and live?!
Sorcerer_Stone,Slytherin,Movie_Voldemort," Haha. Bravery. Your parents had it too. Tell me, Harry, would you like to see your mother and father again? Together, we can bring them back. {In the mirror, Harrys parents faces appear.} All I ask for is something in return. {Harry takes the stone from his pocket.} That's it, Harry. There is no good and evil. There is only power, and those too weak to seek it. Together, we'll do extraordinary things. Just give me the stone! {Mother and father vanish.}"
Sorcerer_Stone,Slytherin,Movie_Voldemort, Kill him!
Sorcerer_Stone,Slytherin,Movie_Voldemort, Fool! Get the stone!
Sorcerer_Stone,Slytherin,Movie_Voldemort, Arrrhhhhhh!
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley," Morning, Weasleys."
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley, What a night. Nine raids. Nine!
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley, Well now. Aah! And who are you?
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley," Good Lord! Are you really? Well, Ron’s told us all about you, of course. When did he get here?"
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley, Did you really? How’d it go? Did you—
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley," I mean…that was very wrong, indeed, boys. Very wrong of you. Now, Harry, you must know all about Muggles. Tell me, what exactly is the function of a rubber duck?"
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley," Dumbledore must know you’re here, Harry. Doesn’t miss a trick, that man."
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley, ‘Diaganilly.’
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley," Children, it’s mad in here! Let’s go outside."
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley, Lucius.
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley," We have a very different idea about what disgraces the name of wizard, Malfoy."
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley,1058! Come on! Come on!
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley," Fred, George, Percy you first!"
Chamber_Of_Secrets,Gryffindor,Movie_Arthur Weasley," After you, dear."
Chamber_Of_Secrets,No Entry,Movie_Aunt Petunia, He’s in there. Vernon…
Chamber_Of_Secrets,No Entry,Movie_Aunt Petunia," Not now, Bopkins. For when the Masons arrive."
Chamber_Of_Secrets,No Entry,Movie_Aunt Petunia," …in the lounge, waiting to welcome them graciously into our home."
Chamber_Of_Secrets,No Entry,Movie_Aunt Petunia, Oh!
Chamber_Of_Secrets,Gryffindor,Movie_Colin," Hi, Harry! (flash) I’m Colin Creevy! I’m in Gryffindor, too!"
Chamber_Of_Secrets,Gryffindor,Movie_Colin," (flash) Wow! Can you turn him around, Harry?"
Chamber_Of_Secrets,Hufflepuff,Movie_Cornelius Fudge," Bad business, Hagrid. Very bad business. Had to come-- three attacks on Muggle-borns. Things have gone far enough. The Ministry’s got to act."
Chamber_Of_Secrets,Hufflepuff,Movie_Cornelius Fudge," Albus look, Hagrid’s record is against him. I’ve got to take him."
Chamber_Of_Secrets,Hufflepuff,Movie_Cornelius Fudge," I’m afraid we have no choice, Hagrid."
Chamber_Of_Secrets,Hufflepuff,Movie_Cornelius Fudge," Come, Hagrid… Well?"
Chamber_Of_Secrets,Hufflepuff,Movie_Cornelius Fudge, Good boy.
Chamber_Of_Secrets,Slytherin,Movie_Crabbe," Ha, ha, ha, ha, ha!"
Chamber_Of_Secrets,Slytherin,Movie_Crabbe, It’s good right? Ah… Cool!
Chamber_Of_Secrets,Slytherin,Movie_Crabbe & Goyle, Ummm…um.
Chamber_Of_Secrets,Gryffindor,Movie_Dean Thomas, Ron? Is that your owl?
Chamber_Of_Secrets,No Entry,Movie_Dobby," Ha- ha- ha! Ha, ha! Ho, ho, ho! Ha, ha! Harry Potter! Such an honor it is!"
Chamber_Of_Secrets,No Entry,Movie_Dobby," Dobby sir, Dobby the house elf."
